wall_time,millis_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,dog_name,size_class
1785660093.7968369,201737,0.0928,-0.0181,-1.0122,4.2114,1.0376,-0.061,standing,Charlotte,small
1785660093.796847,201787,0.0957,-0.0186,-1.0161,4.2725,0.8545,0.3052,standing,Charlotte,small
1785660093.7968512,201837,0.0957,-0.0181,-1.0142,4.2725,1.3428,-0.1221,standing,Charlotte,small
1785660093.7968547,201887,0.0918,-0.0151,-1.0107,4.0894,1.2207,0.1831,standing,Charlotte,small
1785660093.796858,201937,0.0918,-0.0161,-1.0103,4.3335,0.9766,-0.1221,standing,Charlotte,small
1785660093.796861,201987,0.0923,-0.0146,-1.0063,4.1504,1.0986,-0.1221,standing,Charlotte,small
1785660093.7968645,202037,0.0962,-0.0181,-1.0029,4.2725,1.0986,-0.2441,standing,Charlotte,small
1785660093.7968676,202087,0.0918,-0.0151,-1.0107,4.4556,1.1597,0.061,standing,Charlotte,small
1785660093.7968705,202137,0.0923,-0.02,-1.0093,4.5166,1.0986,0.0,standing,Charlotte,small
1785660093.7968736,202187,0.0913,-0.0166,-1.0054,4.0894,1.1597,0.0,standing,Charlotte,small
1785660094.343998,202284,0.0918,-0.0146,-1.0063,4.5166,1.1597,-0.1831,standing,Charlotte,small
1785660094.3440092,202334,0.0957,-0.0132,-1.0073,4.2725,1.0986,-0.061,standing,Charlotte,small
1785660094.3440146,202384,0.0928,-0.0146,-1.0137,4.4556,1.2817,-0.1831,standing,Charlotte,small
1785660094.344019,202434,0.0913,-0.0127,-1.0146,4.3335,1.5259,0.3052,standing,Charlotte,small
1785660094.3440228,202484,0.0947,-0.0166,-1.0068,4.3335,0.7935,0.0,standing,Charlotte,small
1785660094.3440268,202534,0.0918,-0.0156,-1.0073,4.1504,1.2207,-0.2441,standing,Charlotte,small
1785660094.3440313,202584,0.0942,-0.0151,-1.0127,4.0894,1.1597,-0.061,standing,Charlotte,small
1785660094.3440354,202634,0.0928,-0.019,-1.0112,4.5166,0.9766,0.2441,standing,Charlotte,small
1785660094.344039,202684,0.0937,-0.0156,-1.0088,4.1504,1.1597,-0.061,standing,Charlotte,small
1785660094.3440428,202734,0.0928,-0.0137,-1.0063,4.2725,1.2817,0.1831,standing,Charlotte,small
1785660095.459034,202827,0.0923,-0.0181,-1.0054,4.0283,1.1597,0.1831,standing,Charlotte,small
1785660095.4590464,202877,0.0928,-0.0156,-1.0088,4.3335,1.0376,-0.1831,standing,Charlotte,small
1785660095.4590518,202927,0.0947,-0.0176,-1.0024,4.2114,0.9766,0.061,standing,Charlotte,small
1785660095.4590564,202977,0.0937,-0.0161,-1.0083,4.4556,1.0986,-0.1831,standing,Charlotte,small
1785660095.4590602,203027,0.0952,-0.0146,-1.0137,4.3945,1.2207,0.0,standing,Charlotte,small
1785660095.459064,203077,0.0923,-0.0146,-1.0137,4.3945,1.1597,-0.1221,standing,Charlotte,small
1785660095.4590683,203127,0.0972,-0.0161,-1.0093,4.1504,0.9766,0.1221,standing,Charlotte,small
1785660095.4590726,203177,0.0928,-0.0132,-1.0063,4.3335,1.2207,0.1221,standing,Charlotte,small
1785660095.4590762,203227,0.0898,-0.0146,-1.0078,4.3335,1.3428,-0.061,standing,Charlotte,small
1785660095.45908,203277,0.0933,-0.0142,-1.0117,4.3335,1.1597,-0.1221,standing,Charlotte,small
1785660096.0164752,203946,0.0903,-0.0137,-1.0054,4.2725,1.0376,0.0,standing,Charlotte,small
1785660096.0164855,203996,0.0957,-0.0166,-1.0137,4.4556,1.0376,0.0,standing,Charlotte,small
1785660096.0164893,204046,0.0962,-0.0151,-1.0059,4.2725,1.1597,0.0,standing,Charlotte,small
1785660096.0164926,204096,0.0942,-0.0171,-1.0098,4.3945,1.0376,0.1831,standing,Charlotte,small
1785660096.016496,204146,0.0952,-0.0195,-1.0107,4.3945,1.1597,-0.2441,standing,Charlotte,small
1785660096.016499,204196,0.0942,-0.0142,-1.0093,4.3335,1.1597,0.2441,standing,Charlotte,small
1785660096.0165024,204246,0.0937,-0.0166,-1.0078,4.1504,1.2207,-0.061,standing,Charlotte,small
1785660096.0165057,204296,0.0903,-0.0176,-1.0078,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660096.0165083,204346,0.0952,-0.0122,-1.0103,4.3945,0.9155,0.0,standing,Charlotte,small
1785660096.0165122,204396,0.0918,-0.0171,-1.0063,4.3335,0.9766,0.0,standing,Charlotte,small
1785660096.6320188,204510,0.0933,-0.0151,-1.0093,4.1504,1.1597,0.061,standing,Charlotte,small
1785660096.6320312,204560,0.0928,-0.0137,-1.0054,4.1504,1.2207,-0.1831,standing,Charlotte,small
1785660096.6320376,204610,0.0923,-0.0137,-1.0117,4.3335,1.2207,-0.1221,standing,Charlotte,small
1785660096.6320426,204660,0.0942,-0.0127,-1.0083,4.3335,1.1597,0.061,standing,Charlotte,small
1785660096.632048,204710,0.0928,-0.0166,-1.0083,4.5776,1.1597,0.2441,standing,Charlotte,small
1785660096.6320527,204760,0.0918,-0.0186,-1.0088,4.5166,1.2207,0.0,standing,Charlotte,small
1785660096.6320584,204810,0.0942,-0.0181,-1.0103,4.3945,1.2207,0.2441,standing,Charlotte,small
1785660096.632064,204860,0.0933,-0.0156,-1.0112,4.3945,0.7324,-0.061,standing,Charlotte,small
1785660096.632069,204910,0.0928,-0.0151,-1.0122,4.1504,1.0376,0.0,standing,Charlotte,small
1785660096.632073,204960,0.0928,-0.0122,-1.0059,4.3945,1.1597,-0.061,standing,Charlotte,small
1785660098.3576624,205495,0.0937,-0.0166,-1.0146,4.2114,1.1597,0.061,standing,Charlotte,small
1785660098.3576746,205545,0.0933,-0.0166,-1.0083,4.3335,1.1597,-0.1221,standing,Charlotte,small
1785660098.3576798,205595,0.0894,-0.0176,-1.0093,4.3335,1.0986,0.3052,standing,Charlotte,small
1785660098.3576844,205645,0.0947,-0.0176,-1.0039,4.0894,0.9766,0.0,standing,Charlotte,small
1785660098.3576891,205695,0.0967,-0.0142,-1.0039,4.3945,0.9766,-0.1221,standing,Charlotte,small
1785660098.3576932,205745,0.0928,-0.0176,-1.0044,4.3945,1.2207,-0.061,standing,Charlotte,small
1785660098.3576972,205795,0.0937,-0.019,-1.0098,4.5166,1.2817,-0.1221,standing,Charlotte,small
1785660098.3577013,205845,0.0952,-0.0132,-1.0049,4.2725,1.2817,0.061,standing,Charlotte,small
1785660098.357705,205895,0.0967,-0.0137,-1.0093,4.2114,1.1597,-0.1831,standing,Charlotte,small
1785660098.3577092,205945,0.0928,-0.0176,-1.0015,4.3335,1.4648,0.0,standing,Charlotte,small
1785660100.83445,208049,0.0923,-0.0181,-1.0093,4.3335,1.1597,-0.1221,standing,Charlotte,small
1785660100.8344612,208099,0.0918,-0.0181,-1.0015,4.0894,1.0376,-0.061,standing,Charlotte,small
1785660100.8344662,208149,0.0937,-0.0132,-1.0073,4.3335,1.1597,-0.1831,standing,Charlotte,small
1785660100.8344712,208199,0.0996,-0.0151,-1.0059,4.4556,1.0986,0.0,standing,Charlotte,small
1785660100.8344755,208249,0.0923,-0.0127,-1.0093,4.3335,1.0986,-0.061,standing,Charlotte,small
1785660100.8344793,208299,0.0918,-0.0146,-1.0107,4.2114,0.9155,0.1831,standing,Charlotte,small
1785660100.8344836,208349,0.0937,-0.0146,-1.0088,4.3335,1.1597,0.0,standing,Charlotte,small
1785660100.8344872,208399,0.0933,-0.0195,-1.0054,4.2725,1.2207,-0.061,standing,Charlotte,small
1785660100.8344908,208449,0.0913,-0.0186,-1.0151,4.3945,1.0376,-0.3662,standing,Charlotte,small
1785660100.8344948,208499,0.0962,-0.0205,-1.0039,4.3945,1.2207,-0.061,standing,Charlotte,small
1785660102.47308,210082,0.0962,-0.0156,-1.0068,4.3945,1.0376,-0.1831,standing,Charlotte,small
1785660102.4730911,210132,0.0967,-0.0181,-1.0063,4.2114,1.2207,0.061,standing,Charlotte,small
1785660102.4730954,210182,0.0942,-0.0181,-1.0078,4.3945,1.0986,0.0,standing,Charlotte,small
1785660102.4730992,210232,0.0942,-0.0186,-1.0073,4.2725,1.0986,-0.1221,standing,Charlotte,small
1785660102.4731028,210282,0.0908,-0.0171,-1.0068,4.3335,0.8545,-0.061,standing,Charlotte,small
1785660102.473106,210332,0.0942,-0.0156,-1.0029,4.2114,1.2207,-0.061,standing,Charlotte,small
1785660102.4731092,210382,0.0923,-0.0142,-1.0098,4.2725,1.1597,-0.1831,standing,Charlotte,small
1785660102.4731126,210432,0.0957,-0.0171,-1.0059,4.2114,1.2207,0.2441,standing,Charlotte,small
1785660102.4731157,210482,0.0947,-0.0176,-1.0015,4.2725,0.9155,0.061,standing,Charlotte,small
1785660102.4731188,210532,0.0947,-0.0156,-1.0068,4.2114,0.9155,0.061,standing,Charlotte,small
1785660104.1758552,210957,0.0923,-0.0146,-1.0103,4.4556,1.2207,-0.1221,standing,Charlotte,small
1785660104.1758702,211007,0.0942,-0.0156,-1.0073,4.3335,1.2207,-0.061,standing,Charlotte,small
1785660104.1758757,211057,0.0908,-0.0195,-1.0093,4.3335,1.2817,0.0,standing,Charlotte,small
1785660104.1758804,211107,0.0947,-0.0166,-1.0078,4.3945,1.0376,0.1221,standing,Charlotte,small
1785660104.1758845,211157,0.0903,-0.0156,-1.0117,4.8218,1.1597,0.0,standing,Charlotte,small
1785660104.1758883,211207,0.0942,-0.0137,-1.0034,4.2725,1.1597,0.0,standing,Charlotte,small
1785660104.175892,211257,0.0947,-0.0186,-1.0098,4.2725,1.0376,-0.1221,standing,Charlotte,small
1785660104.1758957,211307,0.0933,-0.0186,-1.0088,4.2725,1.2817,0.1831,standing,Charlotte,small
1785660104.1758997,211357,0.0967,-0.0186,-1.0103,4.3945,1.0376,0.061,standing,Charlotte,small
1785660104.1759036,211407,0.0977,-0.0186,-1.0098,4.2725,1.0986,-0.061,standing,Charlotte,small
1785660107.5958738,212667,0.0942,-0.0166,-1.0127,4.1504,1.2817,0.2441,standing,Charlotte,small
1785660107.595885,212717,0.0933,-0.0161,-1.0103,4.0283,1.0986,0.0,standing,Charlotte,small
1785660107.5958893,212767,0.0933,-0.0156,-1.0103,4.4556,1.2207,-0.3052,standing,Charlotte,small
1785660107.595893,212817,0.0942,-0.0181,-1.0063,4.4556,1.0376,0.0,standing,Charlotte,small
1785660107.595896,212867,0.0952,-0.0137,-1.0078,4.4556,1.0986,0.0,standing,Charlotte,small
1785660107.5958989,212917,0.0923,-0.0195,-1.0117,4.2114,0.9155,-0.061,standing,Charlotte,small
1785660107.5959022,212967,0.0908,-0.0181,-1.0107,4.4556,1.0376,-0.061,standing,Charlotte,small
1785660107.5959055,213017,0.0928,-0.0151,-1.0073,4.4556,1.0376,-0.1831,standing,Charlotte,small
1785660107.5959084,213067,0.0928,-0.0176,-1.0054,4.1504,1.0376,-0.1221,standing,Charlotte,small
1785660107.5959115,213117,0.0928,-0.0166,-1.0029,4.0894,1.0376,0.0,standing,Charlotte,small
1785660108.1572814,216099,0.0942,-0.0151,-1.0146,4.2114,1.2817,-0.061,standing,Charlotte,small
1785660108.1572921,216149,0.0937,-0.0122,-1.0073,4.2114,1.0376,-0.1831,standing,Charlotte,small
1785660108.1572964,216199,0.0962,-0.0161,-1.0098,4.3335,1.0986,-0.1221,standing,Charlotte,small
1785660108.1573,216249,0.0952,-0.0112,-1.0088,4.3945,1.1597,-0.4272,standing,Charlotte,small
1785660108.1573033,216299,0.0952,-0.0166,-1.0063,4.3945,1.0376,-0.2441,standing,Charlotte,small
1785660108.1573067,216349,0.0884,-0.0161,-1.0161,4.1504,1.1597,0.1221,standing,Charlotte,small
1785660108.1573102,216399,0.0928,-0.0146,-1.0078,4.3335,0.9766,-0.3052,standing,Charlotte,small
1785660108.1573136,216449,0.0923,-0.0151,-1.0068,4.5166,0.8545,0.061,standing,Charlotte,small
1785660108.1573167,216499,0.0933,-0.0161,-1.0054,4.3335,0.9766,0.0,standing,Charlotte,small
1785660108.1573198,216549,0.0923,-0.0142,-1.0034,4.0283,1.2207,-0.3662,standing,Charlotte,small
1785660109.1501935,216644,0.0908,-0.0137,-1.0098,4.2725,1.0986,-0.1221,standing,Charlotte,small
1785660109.1502035,216694,0.0947,-0.0151,-1.0068,4.1504,0.9766,-0.061,standing,Charlotte,small
1785660109.1502094,216744,0.0923,-0.0122,-1.0063,4.3945,1.2817,-0.061,standing,Charlotte,small
1785660109.1502154,216794,0.0962,-0.0161,-1.0029,4.3335,0.9155,0.1831,standing,Charlotte,small
1785660109.1502187,216844,0.0903,-0.0171,-1.0088,4.1504,1.0986,-0.1221,standing,Charlotte,small
1785660109.150222,216894,0.0937,-0.0205,-1.0137,4.2114,1.2207,0.1831,standing,Charlotte,small
1785660109.1502254,216944,0.0972,-0.0181,-1.0078,4.5166,1.2817,-0.061,standing,Charlotte,small
1785660109.1502285,216994,0.0933,-0.0171,-1.0083,4.3335,1.0986,-0.2441,standing,Charlotte,small
1785660109.1502316,217044,0.0933,-0.0186,-1.0068,4.3335,0.9766,0.0,standing,Charlotte,small
1785660109.1502352,217094,0.0908,-0.0156,-1.0161,4.3335,1.0986,0.0,standing,Charlotte,small
1785660109.661854,217627,0.0937,-0.0122,-1.0122,4.2725,1.0986,-0.1221,standing,Charlotte,small
1785660109.6618643,217677,0.0942,-0.0137,-1.0107,4.2725,1.1597,-0.3052,standing,Charlotte,small
1785660109.6618693,217727,0.0947,-0.0146,-1.0068,4.3335,0.9766,0.1221,standing,Charlotte,small
1785660109.6618736,217777,0.0928,-0.0156,-1.0078,4.2725,0.9155,0.2441,standing,Charlotte,small
1785660109.6618779,217827,0.0898,-0.0127,-1.0107,4.2725,1.1597,-0.061,standing,Charlotte,small
1785660109.6618817,217877,0.0923,-0.0137,-1.0122,4.2114,0.9766,-0.061,standing,Charlotte,small
1785660109.6618867,217927,0.0913,-0.019,-1.0039,4.1504,1.2207,-0.061,standing,Charlotte,small
1785660109.6618912,217977,0.0918,-0.0171,-1.0039,4.3945,1.0376,-0.1831,standing,Charlotte,small
1785660109.6618953,218027,0.0933,-0.019,-1.0142,4.3335,1.2207,0.0,standing,Charlotte,small
1785660109.661899,218077,0.0957,-0.0142,-1.0054,4.0894,1.0376,0.0,standing,Charlotte,small
1785660112.2589762,218139,0.0952,-0.019,-1.0078,4.2114,1.0376,-0.2441,standing,Charlotte,small
1785660112.2589877,218189,0.0923,-0.0156,-1.0093,4.4556,1.0986,0.1831,standing,Charlotte,small
1785660112.258993,218239,0.0913,-0.0166,-1.0156,4.2725,1.0986,0.2441,standing,Charlotte,small
1785660112.258997,218289,0.0967,-0.0176,-1.0112,4.2114,1.0986,0.1221,standing,Charlotte,small
1785660112.2590008,218339,0.0923,-0.0142,-1.0093,4.3945,1.0376,-0.2441,standing,Charlotte,small
1785660112.2590046,218389,0.0928,-0.0156,-1.0063,4.3945,1.0986,0.1221,standing,Charlotte,small
1785660112.2590084,218439,0.0894,-0.0176,-1.0073,4.1504,1.2207,-0.061,standing,Charlotte,small
1785660112.2590125,218489,0.0913,-0.0151,-1.0127,4.3335,1.2207,-0.1831,standing,Charlotte,small
1785660112.2590163,218539,0.0928,-0.0151,-1.0088,4.2114,1.0986,0.1831,standing,Charlotte,small
1785660112.2590199,218589,0.0933,-0.0176,-1.0068,4.2725,1.0986,0.0,standing,Charlotte,small
1785660112.7850122,220742,0.0903,-0.0146,-1.0103,4.2114,0.6714,0.3052,standing,Charlotte,small
1785660112.7850258,220792,0.0923,-0.0181,-1.0103,4.2725,1.1597,-0.061,standing,Charlotte,small
1785660112.7850318,220842,0.0981,-0.0151,-1.0044,4.3335,1.1597,0.0,standing,Charlotte,small
1785660112.7850375,220892,0.0937,-0.0156,-1.0088,4.5166,1.2817,0.1221,standing,Charlotte,small
1785660112.785043,220942,0.0918,-0.0156,-1.0137,4.3945,1.0986,0.0,standing,Charlotte,small
1785660112.7850478,220992,0.0933,-0.0171,-1.0049,4.3945,1.2817,-0.061,standing,Charlotte,small
1785660112.785053,221042,0.0947,-0.0137,-1.0137,4.2725,1.2207,-0.1831,standing,Charlotte,small
1785660112.785058,221092,0.0903,-0.0166,-1.0063,4.3335,1.0986,-0.1831,standing,Charlotte,small
1785660112.785063,221142,0.0947,-0.0151,-1.0107,4.5776,1.1597,-0.2441,standing,Charlotte,small
1785660112.7850676,221192,0.0923,-0.0171,-1.0063,4.3335,0.9155,0.1831,standing,Charlotte,small
1785660113.303091,221269,0.0933,-0.0166,-1.0068,4.3945,1.2207,0.1221,standing,Charlotte,small
1785660113.3031058,221319,0.0933,-0.0166,-1.0083,4.3945,1.0376,0.2441,standing,Charlotte,small
1785660113.3031106,221369,0.0908,-0.0176,-1.0059,4.3945,1.2207,0.2441,standing,Charlotte,small
1785660113.3031163,221419,0.0908,-0.0181,-1.0117,4.2114,1.0986,0.1831,standing,Charlotte,small
1785660113.3031218,221469,0.0923,-0.019,-1.0142,4.2114,1.1597,-0.061,standing,Charlotte,small
1785660113.3031268,221519,0.0962,-0.0103,-1.0059,4.2725,1.2207,0.1831,standing,Charlotte,small
1785660113.3031325,221569,0.0947,-0.0151,-1.0098,4.3945,1.1597,-0.1221,standing,Charlotte,small
1785660113.3031378,221619,0.0913,-0.0176,-1.0127,4.2725,1.1597,0.1221,standing,Charlotte,small
1785660113.3031423,221669,0.0923,-0.0171,-1.0093,4.2114,1.1597,0.0,standing,Charlotte,small
1785660113.3031478,221719,0.0913,-0.0156,-1.0137,4.5166,1.0986,-0.1831,standing,Charlotte,small
1785660113.9909394,221784,0.0928,-0.0195,-1.0112,4.3335,1.2817,-0.3052,standing,Charlotte,small
1785660113.990955,221834,0.0923,-0.0181,-1.0112,4.2114,0.9766,0.2441,standing,Charlotte,small
1785660113.990961,221884,0.0977,-0.0186,-1.0122,4.0894,1.2817,0.061,standing,Charlotte,small
1785660113.990966,221934,0.0918,-0.0161,-1.0122,4.3945,1.0986,0.0,standing,Charlotte,small
1785660113.9909708,221984,0.0923,-0.019,-1.002,4.3945,0.9766,0.0,standing,Charlotte,small
1785660113.9909763,222034,0.0933,-0.0161,-1.0166,4.6387,1.2207,0.0,standing,Charlotte,small
1785660113.9909801,222084,0.0913,-0.0166,-1.0034,4.5166,1.0376,0.061,standing,Charlotte,small
1785660113.9909835,222134,0.0937,-0.0186,-1.0068,4.2114,1.0986,-0.061,standing,Charlotte,small
1785660113.9909866,222184,0.0918,-0.0176,-1.0059,4.4556,1.2207,0.1221,standing,Charlotte,small
1785660113.9909892,222234,0.0981,-0.0132,-1.0093,4.5166,1.0376,0.2441,standing,Charlotte,small
1785660114.6049476,222476,0.0972,-0.0137,-1.0117,4.3945,1.2817,0.0,standing,Charlotte,small
1785660114.6049595,222526,0.0933,-0.0171,-1.0142,4.2725,1.2207,-0.061,standing,Charlotte,small
1785660114.6049645,222576,0.0957,-0.0176,-1.0093,4.3335,1.2207,0.061,standing,Charlotte,small
1785660114.6049695,222626,0.0952,-0.02,-1.0132,4.0894,1.0986,0.1831,standing,Charlotte,small
1785660114.6049736,222676,0.0947,-0.0181,-1.0083,4.5776,0.9155,-0.3052,standing,Charlotte,small
1785660114.6049774,222726,0.0937,-0.0142,-1.0103,4.3945,0.8545,0.1221,standing,Charlotte,small
1785660114.6049814,222776,0.0933,-0.0186,-1.0103,4.3335,0.9766,0.0,standing,Charlotte,small
1785660114.604985,222826,0.0898,-0.0156,-1.0005,4.4556,1.1597,0.1221,standing,Charlotte,small
1785660114.6049893,222876,0.0928,-0.0195,-1.0068,4.3945,1.0986,0.1221,standing,Charlotte,small
1785660114.604993,222926,0.0908,-0.019,-1.0068,4.2725,1.0376,0.1831,standing,Charlotte,small
1785660115.151671,223089,0.0933,-0.0156,-1.0117,4.2114,1.0986,0.1221,standing,Charlotte,small
1785660115.151681,223139,0.0952,-0.0132,-1.0063,4.4556,0.9766,0.1831,standing,Charlotte,small
1785660115.1516874,223189,0.0957,-0.0127,-1.0083,4.2725,0.9766,-0.1221,standing,Charlotte,small
1785660115.1516929,223239,0.0918,-0.0166,-1.0088,4.5776,1.2207,0.061,standing,Charlotte,small
1785660115.1516979,223289,0.0928,-0.0166,-1.0122,4.4556,1.0376,0.0,standing,Charlotte,small
1785660115.1517031,223339,0.0947,-0.0166,-1.0142,4.3335,1.0376,0.1221,standing,Charlotte,small
1785660115.1517086,223389,0.0977,-0.0142,-1.0054,4.3335,1.2207,-0.3662,standing,Charlotte,small
1785660115.151714,223439,0.0937,-0.0166,-1.0093,4.2725,1.1597,0.1221,standing,Charlotte,small
1785660115.1517193,223489,0.0933,-0.0176,-0.9995,4.2725,1.0376,0.1221,standing,Charlotte,small
1785660115.1517248,223539,0.0933,-0.0137,-1.0039,4.2725,0.9766,-0.061,standing,Charlotte,small
1785660115.6757429,223635,0.0923,-0.0186,-1.0093,4.3945,1.0986,-0.4883,standing,Charlotte,small
1785660115.6757534,223685,0.0928,-0.0156,-1.0156,4.2725,1.1597,0.1831,standing,Charlotte,small
1785660115.675758,223735,0.0947,-0.0156,-1.0063,4.2114,1.1597,-0.2441,standing,Charlotte,small
1785660115.6757615,223785,0.0947,-0.0186,-1.0098,4.1504,0.9766,0.2441,standing,Charlotte,small
1785660115.6757646,223835,0.0918,-0.0142,-1.0029,4.3945,1.0986,-0.061,standing,Charlotte,small
1785660115.675768,223885,0.0942,-0.0161,-1.0107,4.0283,0.9766,0.0,standing,Charlotte,small
1785660115.6757712,223935,0.0903,-0.0156,-1.0039,4.3335,0.9766,-0.4883,standing,Charlotte,small
1785660115.6757746,223985,0.0903,-0.0146,-1.0103,4.4556,1.0376,0.0,standing,Charlotte,small
1785660115.6757774,224035,0.0918,-0.0151,-1.0059,4.2114,0.9155,-0.1831,standing,Charlotte,small
1785660115.6757805,224085,0.0933,-0.0146,-1.0156,4.2725,1.0376,-0.061,standing,Charlotte,small
1785660116.8607647,224155,0.0918,-0.0181,-1.0059,4.3335,0.9766,0.0,standing,Charlotte,small
1785660116.8607757,224205,0.0898,-0.0195,-1.0073,4.2725,0.9766,-0.1221,standing,Charlotte,small
1785660116.86078,224255,0.0962,-0.0146,-1.0039,4.2114,1.3428,0.0,standing,Charlotte,small
1785660116.8607833,224305,0.0923,-0.0156,-1.0073,4.3335,1.1597,-0.1221,standing,Charlotte,small
1785660116.8607862,224355,0.0923,-0.0146,-1.0059,4.4556,0.9155,0.061,standing,Charlotte,small
1785660116.8607893,224405,0.0898,-0.0186,-1.0068,4.5776,1.1597,-0.1831,standing,Charlotte,small
1785660116.8607926,224455,0.0937,-0.0151,-1.0059,4.2114,1.1597,0.2441,standing,Charlotte,small
1785660116.8607955,224505,0.0937,-0.0142,-1.0146,4.4556,1.0986,0.0,standing,Charlotte,small
1785660116.8607981,224555,0.0942,-0.0161,-1.0156,4.2725,1.0986,0.0,standing,Charlotte,small
1785660116.860801,224605,0.0933,-0.0186,-1.0098,4.4556,1.1597,-0.1221,standing,Charlotte,small
1785660117.9855142,225347,0.0947,-0.0166,-1.0117,4.3335,1.0376,0.0,standing,Charlotte,small
1785660117.9855247,225397,0.0937,-0.0146,-1.0034,4.3335,0.8545,-0.061,standing,Charlotte,small
1785660117.9855292,225447,0.0933,-0.0151,-1.0117,4.2725,1.0986,-0.061,standing,Charlotte,small
1785660117.985533,225497,0.0967,-0.0151,-1.0088,4.2725,1.0376,0.0,standing,Charlotte,small
1785660117.9855359,225547,0.0981,-0.0181,-1.0068,4.2725,1.1597,-0.1831,standing,Charlotte,small
1785660117.9855387,225597,0.0952,-0.0142,-1.0122,4.1504,1.0986,0.0,standing,Charlotte,small
1785660117.9855418,225647,0.0933,-0.0151,-1.002,4.2114,1.0986,0.1221,standing,Charlotte,small
1785660117.985545,225697,0.0937,-0.0181,-1.0054,4.4556,1.2207,0.061,standing,Charlotte,small
1785660117.9855478,225747,0.0962,-0.0122,-1.0112,4.4556,1.2207,-0.1221,standing,Charlotte,small
1785660117.9855509,225797,0.0903,-0.0122,-1.0088,4.2114,1.2207,-0.061,standing,Charlotte,small
1785660118.9033272,226470,0.0894,-0.0166,-1.0098,4.3945,0.8545,0.061,standing,Charlotte,small
1785660118.9033349,226520,0.0928,-0.0176,-1.0117,4.3335,1.4038,0.061,standing,Charlotte,small
1785660118.903339,226570,0.0962,-0.0176,-1.0088,4.3335,0.9155,-0.2441,standing,Charlotte,small
1785660118.9033422,226620,0.0933,-0.0186,-1.0112,4.3335,1.1597,0.0,standing,Charlotte,small
1785660118.9033453,226670,0.0923,-0.0166,-1.0112,4.2725,1.1597,-0.061,standing,Charlotte,small
1785660118.9033484,226720,0.0928,-0.0142,-1.0068,4.3335,1.0376,-0.061,standing,Charlotte,small
1785660118.9033518,226770,0.0942,-0.0166,-1.0083,4.2114,1.0376,0.061,standing,Charlotte,small
